session_id,start_time,station_id,energy_kwh,duration_minutes,connector_type
2758,2024-05-28 21:00:00,STN_4,30.37,29,CCS
2759,2024-05-28 21:00:00,STN_6,25.53,51,CCS
2760,2024-05-28 21:00:00,STN_10,13.32,29,CCS
2761,2024-05-28 22:00:00,STN_4,16.78,38,Type2
2762,2024-05-28 23:00:00,STN_1,27.27,38,CCS
2763,2024-05-28 23:00:00,STN_2,16.01,38,CCS
2764,2024-05-28 23:00:00,STN_4,29.83,45,CHAdeMO
2765,2024-05-28 23:00:00,STN_5,20.75,43,CHAdeMO
2766,2024-05-28 23:00:00,STN_10,31.04,37,CHAdeMO
2767,2024-05-29 00:00:00,STN_2,31.21,47,Type2
2768,2024-05-29 00:00:00,STN_3,20.88,70,CCS
2769,2024-05-29 00:00:00,STN_7,14.61,41,CHAdeMO
2770,2024-05-29 00:00:00,STN_10,13.37,54,CHAdeMO
2771,2024-05-29 01:00:00,STN_1,33.82,61,CCS
2772,2024-05-29 01:00:00,STN_3,30.57,43,Type2
2773,2024-05-29 01:00:00,STN_5,19.44,28,CCS
2774,2024-05-29 01:00:00,STN_7,36.25,49,CCS
2775,2024-05-29 01:00:00,STN_8,18.56,58,CCS
2776,2024-05-29 01:00:00,STN_9,15.19,49,CHAdeMO
2777,2024-05-29 01:00:00,STN_10,20.79,51,CCS
2778,2024-05-29 02:00:00,STN_6,21.55,30,CCS
2779,2024-05-29 02:00:00,STN_8,22.53,55,CCS
2780,2024-05-29 02:00:00,STN_10,21.8,52,CHAdeMO
2781,2024-05-29 03:00:00,STN_1,14.68,44,CHAdeMO
2782,2024-05-29 03:00:00,STN_7,17.63,52,CCS
2783,2024-05-29 03:00:00,STN_8,22.22,51,Type2
2784,2024-05-29 03:00:00,STN_10,29.61,51,CCS
2785,2024-05-29 04:00:00,STN_5,23.91,35,Type2
2786,2024-05-29 04:00:00,STN_7,21.98,39,CCS
2787,2024-05-29 04:00:00,STN_8,19.59,41,CHAdeMO
2788,2024-05-29 04:00:00,STN_10,15.14,25,CCS
2789,2024-05-29 05:00:00,STN_2,17.32,46,Type2
2790,2024-05-29 05:00:00,STN_3,12.56,45,CHAdeMO
2791,2024-05-29 05:00:00,STN_6,35.3,55,CHAdeMO
2792,2024-05-29 05:00:00,STN_10,33.5,48,Type2
2793,2024-05-29 06:00:00,STN_1,30.17,37,CCS
2794,2024-05-29 06:00:00,STN_2,17.49,17,Type2
2795,2024-05-29 06:00:00,STN_3,30.3,60,CCS
2796,2024-05-29 06:00:00,STN_5,18.13,42,CHAdeMO
2797,2024-05-29 06:00:00,STN_8,16.72,48,CHAdeMO
2798,2024-05-29 06:00:00,STN_10,29.87,27,CCS
2799,2024-05-29 07:00:00,STN_2,24.87,42,Type2
2800,2024-05-29 07:00:00,STN_5,22.79,49,Type2
2801,2024-05-29 07:00:00,STN_6,20.68,43,Type2
2802,2024-05-29 07:00:00,STN_9,20.5,54,Type2
2803,2024-05-29 08:00:00,STN_4,24.93,47,CHAdeMO
2804,2024-05-29 08:00:00,STN_5,13.1,41,Type2
2805,2024-05-29 08:00:00,STN_7,28.29,45,CCS
2806,2024-05-29 08:00:00,STN_9,26.62,62,Type2
2807,2024-05-29 09:00:00,STN_3,29.27,45,CCS
2808,2024-05-29 09:00:00,STN_4,18.42,19,CCS
2809,2024-05-29 09:00:00,STN_6,20.82,41,CHAdeMO
2810,2024-05-29 10:00:00,STN_1,24.73,43,Type2
2811,2024-05-29 10:00:00,STN_2,19.76,27,CCS
2812,2024-05-29 10:00:00,STN_5,15.42,49,CHAdeMO
2813,2024-05-29 10:00:00,STN_8,34.01,44,CHAdeMO
2814,2024-05-29 11:00:00,STN_5,24.29,54,CHAdeMO
2815,2024-05-29 11:00:00,STN_6,16.32,48,CHAdeMO
2816,2024-05-29 11:00:00,STN_9,16.82,53,CHAdeMO
2817,2024-05-29 11:00:00,STN_10,23.06,47,CCS
2818,2024-05-29 12:00:00,STN_1,16.52,52,CCS
2819,2024-05-29 12:00:00,STN_2,36.59,34,CHAdeMO
2820,2024-05-29 12:00:00,STN_8,19.62,47,Type2
2821,2024-05-29 12:00:00,STN_9,27.5,39,Type2
2822,2024-05-29 13:00:00,STN_1,2.17,58,Type2
2823,2024-05-29 13:00:00,STN_2,27.32,27,CHAdeMO
2824,2024-05-29 13:00:00,STN_9,17.75,60,Type2
2825,2024-05-29 13:00:00,STN_10,32.13,54,Type2
2826,2024-05-29 14:00:00,STN_1,20.77,45,CCS
2827,2024-05-29 14:00:00,STN_3,21.08,56,CCS
2828,2024-05-29 14:00:00,STN_4,15.87,36,Type2
2829,2024-05-29 14:00:00,STN_5,29.07,44,CHAdeMO
2830,2024-05-29 14:00:00,STN_7,31.65,38,CHAdeMO
2831,2024-05-29 14:00:00,STN_9,21.62,35,CHAdeMO
2832,2024-05-29 15:00:00,STN_2,22.05,30,CHAdeMO
2833,2024-05-29 15:00:00,STN_8,18.59,30,CHAdeMO
2834,2024-05-29 15:00:00,STN_9,26.86,52,CCS
2835,2024-05-29 16:00:00,STN_5,9.89,58,CCS
2836,2024-05-29 16:00:00,STN_6,39.48,45,CCS
2837,2024-05-29 16:00:00,STN_9,17.51,73,CHAdeMO
2838,2024-05-29 17:00:00,STN_2,12.77,45,CCS
2839,2024-05-29 17:00:00,STN_5,23.26,58,CCS
2840,2024-05-29 17:00:00,STN_6,24.52,40,CHAdeMO
2841,2024-05-29 17:00:00,STN_8,15.34,41,CHAdeMO
2842,2024-05-29 17:00:00,STN_9,14.95,45,Type2
2843,2024-05-29 18:00:00,STN_2,18.05,30,Type2
2844,2024-05-29 18:00:00,STN_4,30.79,40,CCS
2845,2024-05-29 18:00:00,STN_5,13.12,43,CCS
2846,2024-05-29 18:00:00,STN_6,22.48,27,Type2
2847,2024-05-29 18:00:00,STN_8,24.32,34,Type2
2848,2024-05-29 18:00:00,STN_10,33.98,50,CHAdeMO
2849,2024-05-29 19:00:00,STN_1,19.2,37,CHAdeMO
2850,2024-05-29 19:00:00,STN_3,21.27,51,CCS
2851,2024-05-29 19:00:00,STN_5,21.82,42,CCS
2852,2024-05-29 19:00:00,STN_8,22.41,38,Type2
2853,2024-05-29 20:00:00,STN_5,19.6,24,CCS
2854,2024-05-29 20:00:00,STN_6,28.82,47,Type2
2855,2024-05-29 20:00:00,STN_8,16.59,63,CHAdeMO
2856,2024-05-29 20:00:00,STN_9,22.61,34,CHAdeMO
2857,2024-05-29 20:00:00,STN_10,28.0,48,CHAdeMO
2858,2024-05-29 21:00:00,STN_1,24.76,40,CHAdeMO
2859,2024-05-29 21:00:00,STN_2,25.15,42,CHAdeMO
2860,2024-05-29 21:00:00,STN_3,25.89,25,Type2
2861,2024-05-29 21:00:00,STN_5,18.96,62,CHAdeMO
2862,2024-05-29 21:00:00,STN_9,16.63,38,Type2
2863,2024-05-29 21:00:00,STN_10,18.86,32,CCS
2864,2024-05-29 22:00:00,STN_2,6.54,42,CHAdeMO
2865,2024-05-29 22:00:00,STN_4,22.95,44,Type2
2866,2024-05-29 22:00:00,STN_6,20.99,45,Type2
2867,2024-05-29 22:00:00,STN_10,29.16,43,CHAdeMO
2868,2024-05-29 23:00:00,STN_2,17.98,42,CHAdeMO
2869,2024-05-29 23:00:00,STN_3,26.06,59,Type2
2870,2024-05-29 23:00:00,STN_5,17.6,45,Type2
2871,2024-05-29 23:00:00,STN_7,24.37,35,CHAdeMO
2872,2024-05-29 23:00:00,STN_8,22.14,30,CHAdeMO
2873,2024-05-30 00:00:00,STN_1,9.62,48,Type2
2874,2024-05-30 00:00:00,STN_2,19.31,47,CHAdeMO
2875,2024-05-30 00:00:00,STN_3,21.87,35,CCS
2876,2024-05-30 00:00:00,STN_7,21.68,32,Type2
2877,2024-05-30 00:00:00,STN_8,31.74,31,Type2
2878,2024-05-30 00:00:00,STN_9,20.63,34,CHAdeMO
2879,2024-05-30 00:00:00,STN_10,25.99,41,CHAdeMO
2880,2024-05-30 01:00:00,STN_1,18.37,53,CHAdeMO
2881,2024-05-30 01:00:00,STN_3,22.21,50,Type2
2882,2024-05-30 01:00:00,STN_5,15.13,30,CCS
2883,2024-05-30 01:00:00,STN_8,22.75,41,CHAdeMO
2884,2024-05-30 02:00:00,STN_2,26.39,44,Type2
2885,2024-05-30 03:00:00,STN_3,23.44,28,CCS
2886,2024-05-30 03:00:00,STN_9,35.22,43,CHAdeMO
2887,2024-05-30 03:00:00,STN_10,26.88,36,CHAdeMO
2888,2024-05-30 04:00:00,STN_1,24.16,31,CCS
2889,2024-05-30 04:00:00,STN_3,25.16,41,CHAdeMO
2890,2024-05-30 04:00:00,STN_5,22.2,51,CHAdeMO
2891,2024-05-30 04:00:00,STN_9,13.37,38,CCS
2892,2024-05-30 04:00:00,STN_10,25.2,65,CCS
2893,2024-05-30 05:00:00,STN_8,21.03,50,Type2
2894,2024-05-30 05:00:00,STN_10,21.25,64,CCS
2895,2024-05-30 06:00:00,STN_1,9.77,45,Type2
2896,2024-05-30 06:00:00,STN_2,10.62,19,CHAdeMO
2897,2024-05-30 06:00:00,STN_3,24.08,46,CCS
2898,2024-05-30 06:00:00,STN_7,20.01,43,Type2
2899,2024-05-30 06:00:00,STN_8,43.69,42,CHAdeMO
2900,2024-05-30 07:00:00,STN_2,25.57,38,CHAdeMO
2901,2024-05-30 07:00:00,STN_6,24.07,42,CCS
2902,2024-05-30 07:00:00,STN_8,19.13,63,CHAdeMO
2903,2024-05-30 07:00:00,STN_10,30.24,46,CHAdeMO
2904,2024-05-30 08:00:00,STN_1,5.87,41,CHAdeMO
2905,2024-05-30 08:00:00,STN_2,40.92,42,Type2
2906,2024-05-30 08:00:00,STN_4,29.72,59,CHAdeMO
2907,2024-05-30 08:00:00,STN_6,23.53,36,Type2
2908,2024-05-30 08:00:00,STN_7,4.95,51,Type2
2909,2024-05-30 08:00:00,STN_8,16.3,46,CHAdeMO
2910,2024-05-30 08:00:00,STN_9,13.25,42,Type2
2911,2024-05-30 09:00:00,STN_2,22.24,47,CCS
2912,2024-05-30 09:00:00,STN_4,14.2,56,CHAdeMO
2913,2024-05-30 09:00:00,STN_9,17.82,28,Type2
2914,2024-05-30 09:00:00,STN_10,21.24,45,CCS
2915,2024-05-30 10:00:00,STN_6,23.12,58,Type2
2916,2024-05-30 11:00:00,STN_1,20.34,43,Type2
2917,2024-05-30 11:00:00,STN_2,14.28,53,CCS
2918,2024-05-30 11:00:00,STN_5,23.29,40,CCS
2919,2024-05-30 11:00:00,STN_6,8.67,59,Type2
2920,2024-05-30 11:00:00,STN_7,13.41,39,CHAdeMO
2921,2024-05-30 11:00:00,STN_8,24.51,33,CHAdeMO
2922,2024-05-30 12:00:00,STN_6,11.55,23,Type2
2923,2024-05-30 12:00:00,STN_7,27.05,39,CHAdeMO
2924,2024-05-30 12:00:00,STN_10,42.49,35,CHAdeMO
2925,2024-05-30 13:00:00,STN_4,15.55,39,CHAdeMO
2926,2024-05-30 13:00:00,STN_5,23.7,40,CCS
2927,2024-05-30 13:00:00,STN_10,26.29,35,CHAdeMO
2928,2024-05-30 14:00:00,STN_3,12.33,27,CHAdeMO
2929,2024-05-30 14:00:00,STN_5,6.43,39,CCS
2930,2024-05-30 14:00:00,STN_10,19.89,38,Type2
2931,2024-05-30 15:00:00,STN_2,30.7,57,CHAdeMO
2932,2024-05-30 15:00:00,STN_5,19.66,27,Type2
2933,2024-05-30 15:00:00,STN_7,18.03,39,CHAdeMO
2934,2024-05-30 15:00:00,STN_9,17.4,38,Type2
2935,2024-05-30 15:00:00,STN_10,17.43,41,Type2
2936,2024-05-30 16:00:00,STN_8,17.55,47,CCS
2937,2024-05-30 16:00:00,STN_10,24.52,35,Type2
2938,2024-05-30 17:00:00,STN_3,30.9,35,CHAdeMO
2939,2024-05-30 17:00:00,STN_4,10.68,48,Type2
2940,2024-05-30 17:00:00,STN_9,16.28,48,CCS
2941,2024-05-30 18:00:00,STN_5,5.17,58,CCS
2942,2024-05-30 18:00:00,STN_6,26.71,29,CCS
2943,2024-05-30 18:00:00,STN_10,11.65,61,CCS
2944,2024-05-30 19:00:00,STN_2,16.84,36,CCS
2945,2024-05-30 19:00:00,STN_3,6.14,41,CCS
2946,2024-05-30 19:00:00,STN_5,20.41,52,CHAdeMO
2947,2024-05-30 19:00:00,STN_7,12.21,29,CCS
2948,2024-05-30 19:00:00,STN_8,25.16,55,Type2
2949,2024-05-30 19:00:00,STN_10,11.0,55,CHAdeMO
2950,2024-05-30 20:00:00,STN_3,22.26,55,Type2
2951,2024-05-30 20:00:00,STN_5,21.51,19,CCS
2952,2024-05-30 20:00:00,STN_6,20.94,55,CCS
2953,2024-05-30 20:00:00,STN_8,15.74,41,CHAdeMO
2954,2024-05-30 21:00:00,STN_1,20.77,16,Type2
2955,2024-05-30 21:00:00,STN_3,33.7,35,CCS
2956,2024-05-30 22:00:00,STN_8,25.54,44,Type2
2957,2024-05-30 22:00:00,STN_10,30.8,49,Type2
2958,2024-05-30 23:00:00,STN_2,20.36,36,CCS
2959,2024-05-30 23:00:00,STN_5,27.58,26,CHAdeMO
2960,2024-05-30 23:00:00,STN_6,26.52,34,CCS
2961,2024-05-30 23:00:00,STN_9,30.77,46,Type2
2962,2024-05-31 00:00:00,STN_1,26.51,45,Type2
2963,2024-05-31 00:00:00,STN_2,9.73,36,Type2
2964,2024-05-31 00:00:00,STN_7,26.71,46,CCS
2965,2024-05-31 01:00:00,STN_2,30.27,49,CHAdeMO
2966,2024-05-31 01:00:00,STN_3,15.23,37,Type2
2967,2024-05-31 01:00:00,STN_5,22.72,21,CCS
2968,2024-05-31 01:00:00,STN_6,33.71,49,Type2
2969,2024-05-31 02:00:00,STN_8,30.59,29,CCS
2970,2024-05-31 03:00:00,STN_1,30.71,67,CHAdeMO
2971,2024-05-31 03:00:00,STN_3,12.75,52,CHAdeMO
2972,2024-05-31 03:00:00,STN_4,22.01,29,Type2
2973,2024-05-31 03:00:00,STN_5,25.45,53,CCS
2974,2024-05-31 03:00:00,STN_6,17.79,56,CCS
2975,2024-05-31 04:00:00,STN_1,10.33,30,CCS
2976,2024-05-31 04:00:00,STN_9,22.96,45,CCS
2977,2024-05-31 04:00:00,STN_10,16.98,53,CHAdeMO
2978,2024-05-31 05:00:00,STN_2,25.72,53,CCS
2979,2024-05-31 05:00:00,STN_4,21.14,51,Type2
2980,2024-05-31 05:00:00,STN_9,18.88,65,CCS
2981,2024-05-31 06:00:00,STN_1,16.31,66,Type2
2982,2024-05-31 06:00:00,STN_7,22.24,31,CCS
2983,2024-05-31 07:00:00,STN_2,31.58,46,CCS
2984,2024-05-31 07:00:00,STN_5,27.96,57,CHAdeMO
2985,2024-05-31 07:00:00,STN_7,24.37,39,CCS
2986,2024-05-31 07:00:00,STN_8,28.83,45,Type2
2987,2024-05-31 07:00:00,STN_9,26.8,23,Type2
2988,2024-05-31 07:00:00,STN_10,25.13,38,CCS
2989,2024-05-31 08:00:00,STN_3,33.57,51,Type2
2990,2024-05-31 08:00:00,STN_4,23.68,49,CCS
2991,2024-05-31 08:00:00,STN_5,15.01,61,Type2
2992,2024-05-31 09:00:00,STN_1,35.94,48,Type2
2993,2024-05-31 09:00:00,STN_2,33.13,39,Type2
2994,2024-05-31 09:00:00,STN_6,16.42,45,CCS
2995,2024-05-31 09:00:00,STN_9,25.04,41,CHAdeMO
2996,2024-05-31 10:00:00,STN_6,25.76,48,CHAdeMO
2997,2024-05-31 11:00:00,STN_2,15.01,50,CHAdeMO
2998,2024-05-31 11:00:00,STN_3,28.04,46,CCS
2999,2024-05-31 11:00:00,STN_7,30.07,32,CHAdeMO
3000,2024-05-31 11:00:00,STN_8,25.28,33,Type2
3001,2024-05-31 11:00:00,STN_9,14.2,38,Type2
3002,2024-05-31 12:00:00,STN_1,15.41,39,CCS
3003,2024-05-31 12:00:00,STN_4,20.5,53,CCS
3004,2024-05-31 12:00:00,STN_6,19.75,29,Type2
3005,2024-05-31 13:00:00,STN_1,29.98,36,CHAdeMO
3006,2024-05-31 13:00:00,STN_4,21.59,49,Type2
3007,2024-05-31 13:00:00,STN_6,23.4,55,CCS
3008,2024-05-31 13:00:00,STN_7,25.35,36,CCS
3009,2024-05-31 13:00:00,STN_8,37.25,46,CCS
3010,2024-05-31 13:00:00,STN_9,20.97,54,CCS
3011,2024-05-31 14:00:00,STN_1,23.75,48,CCS
3012,2024-05-31 14:00:00,STN_2,39.45,42,CHAdeMO
3013,2024-05-31 14:00:00,STN_3,19.78,46,CHAdeMO
3014,2024-05-31 14:00:00,STN_4,29.5,29,CHAdeMO
3015,2024-05-31 14:00:00,STN_5,8.24,39,Type2
3016,2024-05-31 14:00:00,STN_8,10.56,40,CCS
3017,2024-05-31 15:00:00,STN_1,25.52,36,Type2
3018,2024-05-31 15:00:00,STN_2,12.01,45,Type2
3019,2024-05-31 15:00:00,STN_5,28.04,28,CCS
3020,2024-05-31 15:00:00,STN_6,27.74,53,CHAdeMO
3021,2024-05-31 15:00:00,STN_7,28.68,57,CCS
3022,2024-05-31 15:00:00,STN_8,37.41,41,CCS
3023,2024-05-31 15:00:00,STN_9,22.77,40,CCS
3024,2024-05-31 16:00:00,STN_1,22.01,60,CHAdeMO
3025,2024-05-31 16:00:00,STN_2,12.58,36,CHAdeMO
3026,2024-05-31 16:00:00,STN_3,31.64,55,CHAdeMO
3027,2024-05-31 16:00:00,STN_4,19.46,53,CHAdeMO
3028,2024-05-31 16:00:00,STN_5,24.39,60,Type2
3029,2024-05-31 16:00:00,STN_6,22.52,55,CCS
3030,2024-05-31 16:00:00,STN_8,40.49,50,CHAdeMO
3031,2024-05-31 17:00:00,STN_3,22.35,52,Type2
3032,2024-05-31 17:00:00,STN_6,19.44,68,CCS
3033,2024-05-31 17:00:00,STN_9,23.26,42,CHAdeMO
3034,2024-05-31 18:00:00,STN_6,16.15,55,CCS
3035,2024-05-31 18:00:00,STN_7,28.07,40,CCS
3036,2024-05-31 19:00:00,STN_4,26.04,29,Type2
3037,2024-05-31 19:00:00,STN_5,23.29,49,Type2
3038,2024-05-31 19:00:00,STN_7,33.95,37,CHAdeMO
3039,2024-05-31 19:00:00,STN_8,13.05,36,Type2
3040,2024-05-31 20:00:00,STN_2,12.64,58,Type2
3041,2024-05-31 20:00:00,STN_3,32.84,48,CHAdeMO
3042,2024-05-31 20:00:00,STN_4,30.55,46,Type2
3043,2024-05-31 20:00:00,STN_9,21.33,41,Type2
3044,2024-05-31 20:00:00,STN_10,19.83,29,CHAdeMO
3045,2024-05-31 21:00:00,STN_2,23.85,44,Type2
3046,2024-05-31 21:00:00,STN_3,27.22,45,CHAdeMO
3047,2024-05-31 21:00:00,STN_7,20.86,36,CCS
3048,2024-05-31 21:00:00,STN_8,22.51,52,CCS
3049,2024-05-31 21:00:00,STN_10,14.0,45,Type2
3050,2024-05-31 22:00:00,STN_1,23.63,37,CHAdeMO
3051,2024-05-31 22:00:00,STN_2,17.89,47,CCS
3052,2024-05-31 22:00:00,STN_4,14.07,48,CHAdeMO
3053,2024-05-31 22:00:00,STN_5,15.73,55,CCS
3054,2024-05-31 22:00:00,STN_7,38.36,36,CHAdeMO
3055,2024-05-31 22:00:00,STN_9,25.74,37,CCS
3056,2024-05-31 22:00:00,STN_10,29.29,32,CCS
3057,2024-05-31 23:00:00,STN_1,25.36,36,CHAdeMO
3058,2024-05-31 23:00:00,STN_2,20.55,34,Type2
3059,2024-05-31 23:00:00,STN_5,27.76,36,Type2
3060,2024-05-31 23:00:00,STN_6,25.86,41,Type2
3061,2024-05-31 23:00:00,STN_7,21.2,46,CCS
3062,2024-05-31 23:00:00,STN_9,16.67,47,CHAdeMO
3063,2024-05-31 23:00:00,STN_10,32.71,37,CCS
3064,2024-06-01 00:00:00,STN_2,30.2,59,CHAdeMO
3065,2024-06-01 00:00:00,STN_3,16.29,30,CHAdeMO
3066,2024-06-01 00:00:00,STN_7,24.11,39,Type2
3067,2024-06-01 01:00:00,STN_2,35.08,45,Type2
3068,2024-06-01 01:00:00,STN_5,16.38,33,Type2
3069,2024-06-01 01:00:00,STN_6,29.63,39,CCS
3070,2024-06-01 01:00:00,STN_8,22.31,54,CHAdeMO
3071,2024-06-01 02:00:00,STN_1,18.61,44,CHAdeMO
3072,2024-06-01 02:00:00,STN_8,21.88,51,CHAdeMO
3073,2024-06-01 02:00:00,STN_9,26.14,42,Type2
3074,2024-06-01 03:00:00,STN_2,22.45,41,CHAdeMO
3075,2024-06-01 03:00:00,STN_3,11.66,47,CCS
3076,2024-06-01 03:00:00,STN_5,35.25,36,CCS
3077,2024-06-01 03:00:00,STN_10,16.59,36,CHAdeMO
3078,2024-06-01 04:00:00,STN_4,27.07,49,CHAdeMO
3079,2024-06-01 04:00:00,STN_6,20.89,35,CHAdeMO
3080,2024-06-01 04:00:00,STN_8,22.65,29,CCS
3081,2024-06-01 04:00:00,STN_9,23.0,53,Type2
3082,2024-06-01 04:00:00,STN_10,13.24,29,CCS
3083,2024-06-01 05:00:00,STN_1,33.06,38,CHAdeMO
3084,2024-06-01 05:00:00,STN_2,29.95,43,CCS
3085,2024-06-01 05:00:00,STN_3,20.87,49,Type2
3086,2024-06-01 05:00:00,STN_5,15.81,46,CCS
3087,2024-06-01 05:00:00,STN_6,19.33,31,CCS
3088,2024-06-01 05:00:00,STN_7,24.36,42,CHAdeMO
3089,2024-06-01 05:00:00,STN_8,20.9,32,Type2
3090,2024-06-01 06:00:00,STN_2,33.14,53,CCS
3091,2024-06-01 06:00:00,STN_4,28.75,41,CCS
3092,2024-06-01 06:00:00,STN_5,9.9,64,Type2
3093,2024-06-01 06:00:00,STN_7,21.57,37,Type2
3094,2024-06-01 07:00:00,STN_1,24.92,56,CCS
3095,2024-06-01 07:00:00,STN_2,21.84,57,Type2
3096,2024-06-01 07:00:00,STN_4,29.58,34,Type2
3097,2024-06-01 07:00:00,STN_7,17.28,54,CCS
3098,2024-06-01 08:00:00,STN_7,3.01,43,CHAdeMO
3099,2024-06-01 09:00:00,STN_3,11.98,40,CCS
3100,2024-06-01 09:00:00,STN_7,19.91,41,CCS
3101,2024-06-01 09:00:00,STN_8,18.13,34,CCS
3102,2024-06-01 10:00:00,STN_1,38.04,63,CCS
3103,2024-06-01 10:00:00,STN_3,13.87,60,CCS
3104,2024-06-01 10:00:00,STN_7,19.2,46,CCS
3105,2024-06-01 10:00:00,STN_8,21.56,38,CCS
3106,2024-06-01 10:00:00,STN_9,28.89,46,CHAdeMO
3107,2024-06-01 11:00:00,STN_10,18.66,31,Type2
3108,2024-06-01 12:00:00,STN_5,15.74,28,Type2
3109,2024-06-01 12:00:00,STN_7,22.09,33,Type2
3110,2024-06-01 12:00:00,STN_8,20.14,58,Type2
3111,2024-06-01 13:00:00,STN_3,30.4,44,Type2
3112,2024-06-01 13:00:00,STN_5,21.39,63,Type2
3113,2024-06-01 13:00:00,STN_9,25.65,41,Type2
3114,2024-06-01 13:00:00,STN_10,12.02,48,Type2
3115,2024-06-01 14:00:00,STN_1,27.81,38,CHAdeMO
3116,2024-06-01 14:00:00,STN_2,24.04,41,CCS
3117,2024-06-01 14:00:00,STN_4,20.71,20,Type2
3118,2024-06-01 14:00:00,STN_8,20.45,54,CHAdeMO
3119,2024-06-01 14:00:00,STN_10,17.58,45,CCS
3120,2024-06-01 16:00:00,STN_1,16.71,48,CCS
3121,2024-06-01 16:00:00,STN_3,20.48,35,Type2
3122,2024-06-01 16:00:00,STN_5,31.33,54,CCS
3123,2024-06-01 16:00:00,STN_6,17.77,49,CHAdeMO
3124,2024-06-01 16:00:00,STN_9,25.76,51,CHAdeMO
3125,2024-06-01 17:00:00,STN_4,10.14,55,Type2
3126,2024-06-01 17:00:00,STN_8,18.01,41,Type2
3127,2024-06-01 17:00:00,STN_10,40.47,48,CCS
3128,2024-06-01 18:00:00,STN_1,19.3,22,Type2
3129,2024-06-01 18:00:00,STN_2,31.73,31,CHAdeMO
3130,2024-06-01 18:00:00,STN_6,14.98,41,CHAdeMO
3131,2024-06-01 18:00:00,STN_7,31.91,52,CHAdeMO
3132,2024-06-01 18:00:00,STN_8,20.9,48,Type2
3133,2024-06-01 18:00:00,STN_10,17.8,46,Type2
3134,2024-06-01 19:00:00,STN_1,22.51,54,CCS
3135,2024-06-01 19:00:00,STN_2,28.77,49,CHAdeMO
3136,2024-06-01 19:00:00,STN_4,19.46,52,CHAdeMO
3137,2024-06-01 19:00:00,STN_5,21.36,34,CCS
3138,2024-06-01 19:00:00,STN_6,19.18,45,Type2
3139,2024-06-01 19:00:00,STN_7,28.37,43,CCS
3140,2024-06-01 19:00:00,STN_9,13.54,45,CHAdeMO
3141,2024-06-01 19:00:00,STN_10,22.79,46,CHAdeMO
3142,2024-06-01 20:00:00,STN_1,28.44,55,CHAdeMO
3143,2024-06-01 20:00:00,STN_2,17.84,38,CHAdeMO
3144,2024-06-01 20:00:00,STN_6,14.72,51,CHAdeMO
3145,2024-06-01 20:00:00,STN_8,32.14,41,CHAdeMO
3146,2024-06-01 20:00:00,STN_9,20.31,59,CHAdeMO
3147,2024-06-01 21:00:00,STN_5,25.54,49,Type2
3148,2024-06-01 21:00:00,STN_8,13.66,51,CHAdeMO
3149,2024-06-01 21:00:00,STN_10,15.5,33,CCS
3150,2024-06-01 22:00:00,STN_2,19.57,39,CCS
3151,2024-06-01 22:00:00,STN_3,20.45,30,Type2
3152,2024-06-01 22:00:00,STN_4,28.71,56,CCS
3153,2024-06-01 22:00:00,STN_6,8.37,54,Type2
3154,2024-06-01 22:00:00,STN_7,16.33,53,CCS
3155,2024-06-01 23:00:00,STN_2,21.52,45,CCS
3156,2024-06-01 23:00:00,STN_4,20.7,57,CHAdeMO
3157,2024-06-01 23:00:00,STN_7,13.32,51,CHAdeMO
3158,2024-06-01 23:00:00,STN_8,29.71,52,CHAdeMO
3159,2024-06-01 23:00:00,STN_10,38.27,39,CHAdeMO
3160,2024-06-02 00:00:00,STN_1,28.7,43,Type2
3161,2024-06-02 00:00:00,STN_5,30.63,44,CCS
3162,2024-06-02 00:00:00,STN_10,19.28,58,CCS
3163,2024-06-02 01:00:00,STN_4,18.56,30,CCS
3164,2024-06-02 01:00:00,STN_5,18.38,51,Type2
3165,2024-06-02 02:00:00,STN_1,31.74,46,CCS
3166,2024-06-02 02:00:00,STN_4,31.23,31,Type2
3167,2024-06-02 02:00:00,STN_6,18.9,42,CHAdeMO
3168,2024-06-02 03:00:00,STN_2,21.2,45,CCS
3169,2024-06-02 03:00:00,STN_4,26.84,40,CCS
3170,2024-06-02 03:00:00,STN_9,22.97,44,CCS
3171,2024-06-02 04:00:00,STN_2,15.52,43,CHAdeMO
3172,2024-06-02 04:00:00,STN_4,20.99,43,Type2
3173,2024-06-02 04:00:00,STN_5,22.22,45,Type2
3174,2024-06-02 04:00:00,STN_9,18.97,57,CHAdeMO
3175,2024-06-02 04:00:00,STN_10,13.81,37,Type2
3176,2024-06-02 05:00:00,STN_4,41.46,34,CHAdeMO
3177,2024-06-02 05:00:00,STN_6,12.52,52,CCS
3178,2024-06-02 05:00:00,STN_7,7.46,42,CHAdeMO
3179,2024-06-02 05:00:00,STN_10,37.02,29,CHAdeMO
3180,2024-06-02 06:00:00,STN_3,8.13,30,Type2
3181,2024-06-02 06:00:00,STN_4,28.29,56,CCS
3182,2024-06-02 06:00:00,STN_6,18.41,51,Type2
3183,2024-06-02 06:00:00,STN_7,31.73,62,Type2
3184,2024-06-02 06:00:00,STN_9,20.28,21,Type2
3185,2024-06-02 07:00:00,STN_2,16.25,40,CHAdeMO
3186,2024-06-02 07:00:00,STN_5,20.19,43,Type2
3187,2024-06-02 07:00:00,STN_7,29.83,57,CCS
3188,2024-06-02 07:00:00,STN_9,20.8,55,CCS
